n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle
4,1.5,zigzag,SETA,SETA-HM,latent,HM,,0.4,0.0,3.1413911999999997,21.036255030000003,7.37592219,3.6879611199999998,8.59166686,306.10016
4,1.5,zigzag,SETA,SETA-HM,latent,HM,,0.4,0.05,3.1863100500000003,20.28814675,7.47236329,3.7361816,9.21268972,311.25212
4,1.5,zigzag,SETA,SETA-HM,latent,HM,,0.4,0.1,3.7678079700000002,19.91003276,8.81759852,4.408799220000001,13.079503990000001,333.90152
4,1.5,zigzag,SETA,SETA-HM,latent,HM,,0.4,0.2,6.6016724,29.210300860000004,15.16490678,7.5824534,22.179030320000003,374.92386
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.0,0.0,3.10955021,30.51537312,6.389889480000001,3.19494477,4.43733811,181.87824
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.0,0.05,3.11122478,30.525643530000004,6.40493062,3.20246528,4.56502289,181.95826
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.0,0.1,3.12938595,30.57861374,6.47790259,3.23895133,4.78608788,181.726
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.0,0.2,3.21793346,30.84406594,6.79972772,3.3998639500000003,5.385338839999999,181.34846000000002
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.05,0.0,3.11894748,30.48786264,6.416869940000001,3.20843493,4.55602905,202.74597999999997
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.05,0.05,3.12048184,30.4859436,6.43162007,3.21580996,4.6841158400000005,202.74973999999997
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.05,0.1,3.1388558399999997,30.536191520000003,6.50462636,3.25231318,4.90848934,202.74858
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.05,0.2,3.2276078200000002,30.80318656,6.826714480000001,3.41335722,5.52428858,202.88698
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.1,0.0,3.14420053,30.383063449999998,6.489687249999999,3.24484357,4.8333717,229.15502
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.1,0.05,3.14621778,30.381003540000002,6.50526517,3.25263258,4.96854516,229.22675999999998
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.1,0.1,3.1647010399999997,30.43622831,6.578555199999999,3.28927756,5.1901310899999995,229.29584
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.1,0.2,3.25481,30.669881869999998,6.901695409999999,3.4508478,5.83957959,230.0136
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.2,0.0,3.23779384,29.97066425,6.75517827,3.3775890900000003,5.65472708,276.3753
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.2,0.05,3.2402291,29.962888160000002,6.7709736199999995,3.38548679,5.78271795,276.20653999999996
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.2,0.1,3.26079031,29.996504759999997,6.84741475,3.42370744,6.03224276,276.39668
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.2,0.2,3.36255461,30.143307880000002,7.1858067,3.5929033500000003,6.75957308,276.94158
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.4,0.0,3.60735728,27.98202558,7.72005575,3.86002786,7.74871454,330.79618000000005
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.4,0.05,3.6145482299999996,27.91639468,7.74265446,3.87132722,7.87659395,330.83542
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.4,0.1,3.6494725,27.72848626,7.84106358,3.92053183,8.159255550000001,331.39088000000004
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,,0.4,0.2,3.8331917900000003,26.78343108,8.33026967,4.165134800000001,9.25740326,335.38449999999995
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.0,0.0,2.76564307,28.437640580000004,6.139138910000001,3.0695694700000002,4.92492592,187.15756000000002
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.0,0.05,2.76448379,28.51563458,6.14682005,3.0734101199999997,5.04779899,186.76408
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.0,0.1,2.78492473,28.721579849999998,6.21732959,3.10866481,5.24409785,185.98736
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.0,0.2,2.90180514,29.049939119999998,6.55606635,3.27803316,5.884545480000001,185.85772
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.05,0.0,2.7673967599999996,28.38546448,6.15322481,3.0766123700000003,5.09234074,207.48738
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.05,0.05,2.76650168,28.46204988,6.16086417,3.08043207,5.221349750000001,207.04942
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.05,0.1,2.78677005,28.659779450000002,6.22968473,3.11484234,5.4100303,206.53646
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.05,0.2,2.90615905,28.93640132,6.56783755,3.28391884,6.04902727,207.29412
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.1,0.0,2.77884705,28.26654899,6.200219929999999,3.10010994,5.38745406,233.83712
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.1,0.05,2.77866577,28.34304468,6.20772275,3.10386138,5.52015676,233.77598
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.1,0.1,2.8002675499999996,28.520761189999998,6.274934630000001,3.13746736,5.71489436,233.5248
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.1,0.2,2.92802822,28.67648474,6.6172740999999995,3.3086371000000003,6.36515589,234.93184000000002
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.2,0.0,2.8642026499999997,27.88757835,6.4334881500000005,3.2167440299999996,6.22380173,280.09714
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.2,0.05,2.8656543,27.942178130000002,6.43991396,3.2199569500000003,6.3281740300000004,279.95032
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.2,0.1,2.89383826,28.076692010000002,6.50825807,3.2541290500000004,6.553110759999999,279.66786
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.2,0.2,3.0536248699999997,27.78040473,6.89228127,3.44614063,7.336613119999999,282.6257
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.4,0.0,3.27534702,26.32333752,7.37764403,3.688822,8.35870798,331.24182
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.4,0.05,3.28060134,26.230568119999997,7.38827545,3.6941377699999998,8.48141505,331.60004000000004
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.4,0.1,3.3306747899999998,25.85656427,7.4981525,3.74907625,8.80837318,333.35396000000003
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,,0.4,0.2,3.8130504000000003,24.94541583,8.59094247,4.29547117,11.59644535,345.26448
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.0,0.0,3.55358019,29.46642761,7.285658059999999,3.6428290299999997,4.94110985,179.60461999999998
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.0,0.05,3.5562397700000004,29.4646426,7.30180155,3.65090084,5.03740368,179.57172
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.0,0.1,3.57461095,29.50675046,7.371376850000001,3.68568848,5.25924792,179.60317999999998
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.0,0.2,3.66237041,29.70880686,7.67660187,3.8383010100000003,5.8356787,179.25058
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.05,0.0,3.55603331,29.426498860000002,7.2954038,3.64770195,5.01460011,191.93991999999997
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.05,0.05,3.55852698,29.42612843,7.31134765,3.65567381,5.1119127,191.97992
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.05,0.1,3.57716887,29.468088509999998,7.381372,3.69068604,5.33604142,192.06558
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.05,0.2,3.66546744,29.664236470000002,7.68701174,3.84350585,5.92411088,192.08034
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.1,0.0,3.56300633,29.31625619,7.32392346,3.6619617,5.175828760000001,209.98862
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.1,0.05,3.5660969,29.31962081,7.34028272,3.6701414,5.27622988,209.97758000000002
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.1,0.1,3.5844673499999997,29.36279853,7.40958534,3.70479272,5.50083713,210.1135
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.1,0.2,3.6736083600000002,29.52791907,7.7160452699999995,3.8580226800000004,6.11186316,210.50008000000003
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.2,0.0,3.60479467,28.91762347,7.46316506,3.73158247,5.695232989999999,247.72326
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.2,0.05,3.60813287,28.909184260000004,7.479835980000001,3.73991805,5.795055,247.79152
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.2,0.1,3.6282646,28.91531222,7.551936110000001,3.7759680700000002,6.04214416,248.06554
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.2,0.2,3.7262517400000004,28.902412570000003,7.87271041,3.93635518,6.72498472,249.1647
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.4,0.0,3.89198972,26.183174129999998,8.24531784,4.12265888,7.4699643700000005,309.5737
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.4,0.05,3.90058274,26.069003440000003,8.27153521,4.13576753,7.5990584100000005,309.94376
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.4,0.1,3.9367674499999996,25.78646094,8.37200238,4.18600122,7.89502029,311.01074
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,,0.4,0.2,4.1157014400000005,24.67583689,8.84722902,4.42361453,8.971426450000001,316.25206
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.0,0.0,3.3809418699999996,29.05722433,7.070083100000001,3.53504149,5.11167635,180.23524
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.0,0.05,3.38298664,29.04848442,7.085322250000001,3.54266111,5.214054190000001,180.30178
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.0,0.1,3.40143036,29.07585269,7.15772132,3.5788606599999997,5.4315314599999995,180.31054
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.0,0.2,3.4980269600000002,29.24075381,7.488370509999999,3.7441853099999998,6.0279326300000005,180.0291
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.05,0.0,3.3841210999999998,29.007682730000003,7.08034831,3.54017409,5.19928685,192.28912
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.05,0.05,3.38597825,28.99601859,7.09516667,3.54758334,5.30603788,192.55018
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.05,0.1,3.40429524,29.02314921,7.16683396,3.58341698,5.5195985,192.64849999999998
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.05,0.2,3.50118461,29.16820428,7.49693992,3.7484700600000003,6.127224999999999,192.83044
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.1,0.0,3.39223165,28.89077764,7.1078516,3.55392577,5.37337257,210.13258000000002
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.1,0.05,3.39415758,28.878084920000003,7.122967989999999,3.5614840099999996,5.491884290000001,210.07245999999998
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.1,0.1,3.41320491,28.89922956,7.195126330000001,3.5975631299999997,5.704958319999999,210.37964
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.1,0.2,3.51162962,28.97931788,7.52640753,3.7632038,6.32875547,211.12268
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.2,0.0,3.43918795,28.4742137,7.24965612,3.62482801,5.92818883,246.92118
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.2,0.05,3.44170865,28.458313899999997,7.26502827,3.63251417,6.0377794,246.89554
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.2,0.1,3.46319685,28.44455296,7.340307279999999,3.67015361,6.26487937,247.1377
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.2,0.2,3.57664117,28.21294175,7.69435308,3.8471765099999997,6.97050661,249.27746
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.4,0.0,3.73904697,25.8204856,8.03176145,4.01588069,7.70333529,307.2848
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.4,0.05,3.7472900499999997,25.69460278,8.05541834,4.02770915,7.84470444,307.572
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.4,0.1,3.78823829,25.30561235,8.16563361,4.08281678,8.15280153,308.93478
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,,0.4,0.2,4.01880417,24.040726279999998,8.74938853,4.37469425,9.387967979999999,316.57668
4,2.0,random,CT,CT-HM,clamped,HM,,0.0,0.0,0.85133082,106.44387188,1.94645521,0.97322756,1.63334314,113.39298000000001
4,2.0,random,CT,CT-HM,clamped,HM,,0.0,0.05,0.85284144,106.22986892,1.9493526700000001,0.97467637,1.65546872,113.62072
4,2.0,random,CT,CT-HM,clamped,HM,,0.0,0.1,0.85978476,106.25125637,1.96438894,0.98219447,1.74439069,113.82698
4,2.0,random,CT,CT-HM,clamped,HM,,0.0,0.2,0.88948278,107.25875803999999,2.02995738,1.0149786299999999,2.0064555,114.24632
4,2.0,random,CT,CT-HM,clamped,HM,,0.05,0.0,0.85277106,106.18488256,1.94964543,0.9748227199999999,1.69721913,113.8342
4,2.0,random,CT,CT-HM,clamped,HM,,0.05,0.05,0.85410972,106.02724773,1.95248804,0.97624398,1.72331476,114.04224
4,2.0,random,CT,CT-HM,clamped,HM,,0.05,0.1,0.86124672,106.06541983999999,1.96727381,0.9836368799999999,1.8049217,114.23912
4,2.0,random,CT,CT-HM,clamped,HM,,0.05,0.2,0.89120526,107.06686844,2.03255179,1.0162759,2.05257676,114.65896000000001
4,2.0,random,CT,CT-HM,clamped,HM,,0.1,0.0,0.85585098,105.59190919000001,1.95758948,0.97879476,1.82985333,114.93486000000001
4,2.0,random,CT,CT-HM,clamped,HM,,0.1,0.05,0.8571765,105.42950603,1.96030181,0.9801509,1.8491212799999999,115.12722
4,2.0,random,CT,CT-HM,clamped,HM,,0.1,0.1,0.86474628,105.4681874,1.97561986,0.98780985,1.9260833800000001,115.44682
4,2.0,random,CT,CT-HM,clamped,HM,,0.1,0.2,0.89521266,106.52947121999999,2.03996791,1.01998397,2.17298377,115.89988
4,2.0,random,CT,CT-HM,clamped,HM,,0.2,0.0,0.867993,103.39948007999999,1.98718695,0.9935934799999999,2.15146124,119.11742
4,2.0,random,CT,CT-HM,clamped,HM,,0.2,0.05,0.8692995,103.23991264,1.99001466,0.99500738,2.17218679,119.36294
4,2.0,random,CT,CT-HM,clamped,HM,,0.2,0.1,0.8765374199999999,103.36122867,2.00452575,1.00226288,2.24635348,119.61776
4,2.0,random,CT,CT-HM,clamped,HM,,0.2,0.2,0.90825354,104.40858614999999,2.06924868,1.03462434,2.5075034400000002,120.26358
4,2.0,random,CT,CT-HM,clamped,HM,,0.4,0.0,0.9184704600000001,94.56957308,2.10129386,1.05064695,2.9956206300000003,135.61620000000002
4,2.0,random,CT,CT-HM,clamped,HM,,0.4,0.05,0.91992366,94.46256347,2.1043833000000003,1.05219166,3.0108802100000003,135.82978
4,2.0,random,CT,CT-HM,clamped,HM,,0.4,0.1,0.92703546,94.61801485,2.11881432,1.0594071200000001,3.09396965,136.21368
4,2.0,random,CT,CT-HM,clamped,HM,,0.4,0.2,0.95830794,95.87693768999999,2.18331217,1.09165612,3.3691006900000002,137.17978
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.0,0.0,1.50912108,188.96380944,3.1142418,1.55712092,2.2126946000000003,84.4583
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.0,0.05,1.5077195399999999,188.75491075999997,3.1165045300000003,1.55825218,2.26339723,84.5842
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.0,0.1,1.5056939399999998,188.585568,3.12844106,1.5642205000000002,2.35549434,84.66564
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.0,0.2,1.50203796,188.31344621,3.18376296,1.59188142,2.60388824,85.0887
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.05,0.0,1.5063366,188.50558685,3.1137995899999997,1.55689982,2.40365338,86.28096
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.05,0.05,1.5048914400000002,188.30594791,3.1160113999999997,1.5580056500000001,2.44955318,86.44146
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.05,0.1,1.5030654,188.1408897,3.1282708500000003,1.56413538,2.54580873,86.61362
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.05,0.2,1.50187476,187.86851609,3.18440246,1.59220121,2.8073403999999997,87.22246
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.1,0.0,1.4979738599999999,187.31418181,3.1108876500000004,1.5554438300000002,2.6810637400000004,90.24442
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.1,0.05,1.49680452,187.12243494999998,3.1134832799999996,1.5567416399999998,2.71323158,90.39048000000001
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.1,0.1,1.49607732,186.95009764999998,3.1261994399999997,1.56309971,2.80014543,90.66668
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.1,0.2,1.49920848,186.70810724999998,3.18417869,1.5920894,3.0632698599999997,91.44534
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.2,0.0,1.47215628,183.04427341,3.10096455,1.55048227,3.1669969200000003,100.49824000000001
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.2,0.05,1.4716479599999999,182.83351654999998,3.10390657,1.55195324,3.18227575,100.71082
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.2,0.1,1.47303408,182.68667686,3.1175167299999997,1.55875833,3.26375315,101.00596
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.2,0.2,1.482204,182.48658931000003,3.1782358399999997,1.5891179500000001,3.5314557300000002,101.81551999999999
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.4,0.0,1.4185038,168.38276403,3.0994620900000003,1.54973112,4.1389583,126.50572
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.4,0.05,1.41849108,168.16866333,3.10171782,1.55085888,4.1562728600000005,126.70972
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.4,0.1,1.42253562,167.96172936,3.11553458,1.5577672599999999,4.22936264,127.06441999999998
4,2.0,random,CT,CT-HT1,clamped,HT1,,0.4,0.2,1.44302622,167.50967733000002,3.17749726,1.58874862,4.46488776,128.30314
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.0,0.0,1.24051458,155.40788694,2.59707835,1.29853917,1.886083,91.47966000000001
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.0,0.05,1.23919332,155.29965983,2.59820276,1.2991014200000002,1.92245035,91.56884
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.0,0.1,1.2383589000000002,155.32563401,2.6081341200000003,1.30406702,2.01094686,91.81139999999999
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.0,0.2,1.2396549000000001,156.06607341999998,2.65733907,1.32866953,2.25123223,92.17716
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.05,0.0,1.2389938200000001,155.1678317,2.5969350700000002,1.29846751,1.9921051,92.32248
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.05,0.05,1.23777618,155.03312423,2.59833395,1.29916697,2.01902179,92.48198000000001
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.05,0.1,1.23712434,155.09286877,2.6085774500000003,1.30428868,2.1061096900000003,92.70824
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.05,0.2,1.238502,155.80442473,2.65755353,1.3287767400000001,2.34454007,93.13902
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.1,0.0,1.23418188,154.50426729999998,2.59607812,1.29803911,2.17096392,94.37106
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.1,0.05,1.23310968,154.35414408,2.5976321799999997,1.29881612,2.19373473,94.55082
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.1,0.1,1.23267252,154.41022434,2.6083537999999997,1.3041768999999999,2.27403004,94.7414
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.1,0.2,1.2353676,155.09536766,2.65821755,1.3291087799999999,2.51644883,95.18536
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.2,0.0,1.21637448,151.84196682,2.5941642799999998,1.2970820699999999,2.58083603,100.91788000000001
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.2,0.05,1.2155788200000002,151.68569709,2.5957624900000003,1.2978812400000002,2.59229854,101.14758
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.2,0.1,1.21643466,151.67677798,2.60752139,1.30376074,2.67225703,101.34298000000001
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.2,0.2,1.2244562399999999,152.21828807,2.66086065,1.3304302799999999,2.9286733099999998,101.83542
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.4,0.0,1.18269186,140.92858078,2.62056683,1.31028341,3.53197249,122.39273999999999
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.4,0.05,1.18292394,140.72075099,2.6227425799999997,1.3113713000000002,3.54258575,122.62952
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.4,0.1,1.18723986,140.64670067999998,2.63600067,1.31800033,3.60297785,122.90032
4,2.0,random,CT,CT-HT2,clamped,HT2,,0.4,0.2,1.20828228,140.78189856,2.69480666,1.34740333,3.8682630000000002,123.90644
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.0,0.0,1.11052014,27.3573445,2.50615712,1.2530785500000001,4.32549053,123.6442
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.0,0.05,1.09785606,30.13795442,2.48769548,1.24384771,4.31089205,123.35372
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.0,0.1,1.0915989000000001,37.36008375,2.48581116,1.24290561,4.3662626,122.25836
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.0,0.2,1.09010124,58.73872961,2.49951853,1.2497592899999999,4.59851649,118.1485
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.05,0.0,1.1021958,27.33801125,2.49706249,1.24853127,4.29305555,123.43441999999999
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.05,0.05,1.0977523200000001,29.892898690000003,2.49091223,1.2454561,4.30030442,123.19778000000001
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.05,0.1,1.08707262,36.73182881,2.47859612,1.23929807,4.3597912,121.69481999999999
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.05,0.2,1.0880482200000001,59.227464319999996,2.49704732,1.2485237,4.56996579,118.18026
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.1,0.0,1.08898314,27.061462249999998,2.47582799,1.2379140800000001,4.32822135,122.35256
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.1,0.05,1.08924768,29.85099905,2.47881923,1.23940962,4.3172684199999996,122.28312
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.1,0.1,1.08628272,36.87531863,2.47633314,1.2381666,4.3581091700000005,121.37006
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.1,0.2,1.08939174,58.42521321,2.49366183,1.2468309499999999,4.61052403,117.78649999999999
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.2,0.0,1.07943714,27.096709340000004,2.45876912,1.22938458,4.23770086,120.88394
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.2,0.05,1.07918988,29.71780299,2.45924609,1.22962299,4.30248888,120.58085999999999
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.2,0.1,1.08275772,36.75376768,2.46593718,1.2329686499999999,4.3649927,119.93360000000001
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.2,0.2,1.10024382,57.18986003,2.50289418,1.25144712,4.61188063,117.54218
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.4,0.0,1.0913075399999999,28.20025788,2.46254415,1.23127203,4.25019042,124.29549999999999
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.4,0.05,1.09836768,31.32547537,2.47688198,1.23844105,4.3118270899999995,124.60158
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.4,0.1,1.1041018200000001,37.47804159,2.4899819300000003,1.24499088,4.36842444,124.2691
4,2.0,random,LFTA,LFTA-HM,clamped,HM,,0.4,0.2,1.13542002,56.894356959999996,2.55397862,1.27698936,4.59266048,123.49966
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.0,0.0,1.68337164,204.08575029,3.67864398,1.83932193,3.33726632,41.25852
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.0,0.05,1.68420444,203.8673002,3.6816721,1.8408360400000001,3.38011899,41.33126
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.0,0.1,1.69010286,203.61934256,3.69761263,1.84880635,3.49140792,41.38522
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.0,0.2,1.719264,203.14564424,3.7710817700000003,1.88554085,3.7952081700000004,41.549440000000004
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.05,0.0,1.6835692199999999,203.73930864,3.6786672499999997,1.83933356,3.4299452400000003,42.59254
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.05,0.05,1.6847105400000002,203.55585426000002,3.68212088,1.84106044,3.46561145,42.68238
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.05,0.1,1.69085454,203.34453175,3.69830756,1.84915382,3.56579541,42.78254
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.05,0.2,1.71926154,202.88186928,3.7718046700000003,1.88590239,3.87551269,42.944359999999996
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.1,0.0,1.68545166,202.96850720999998,3.68148487,1.84074246,3.6004596199999996,45.327420000000004
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.1,0.05,1.68666222,202.81387493999998,3.68525418,1.8426271,3.63275354,45.40894
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.1,0.1,1.69246644,202.59560785999997,3.7011533200000004,1.8505766399999999,3.7272582499999998,45.485839999999996
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.1,0.2,1.7201750999999998,202.22489849000002,3.77504403,1.88752199,4.0511784,45.739020000000004
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.2,0.0,1.69084728,200.43836679,3.69449745,1.8472487100000001,4.02207368,53.25256
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.2,0.05,1.6915878,200.27001884,3.6976738399999998,1.84883693,4.04282331,53.36184
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.2,0.1,1.6970704799999998,200.10256280000002,3.71394617,1.8569731100000002,4.129303709999999,53.443400000000004
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.2,0.2,1.7220460199999998,199.78058219,3.7862525799999998,1.89312634,4.43238219,53.82392
4,2.0,random,LFTA,LFTA-HT1,clamped,HT1,,0.4,0.0,1.70037078,191.61781387,3.74957788,1.87478897,4.90926152,76.38676000000001
