pop,n,step_ratio,pattern,threshold_range,R_latent,R_abs_latent,R_clamped,R_abs_clamped,R_log_ratio,R_abs_log_ratio
500,4,1.5,scurve,HT1,2.33309197,12.22705019,2.63224474,12.50751464,-0.12064258185410057,-0.02267890887368901
500,4,1.5,scurve,HT2,3.1334805799999996,12.757236559999999,3.17933237,12.85501302,-0.014526835088640543,-0.007635169623868319
500,4,1.5,sharp,HM,1.8037367699999998,2.11682885,1.86408354,1.7475383899999999,-0.032909036495977935,0.1917109799374255
500,4,1.5,sharp,HT1,1.39594291,1.4188060100000002,1.6356418400000001,2.06212089,-0.15846518191930675,-0.3739193315398919
500,4,1.5,sharp,HT2,1.6918267800000002,1.72246341,1.74435277,1.8392444000000001,-0.030574701351088848,-0.0655993538064939
500,4,1.5,zigzag,HM,2.84239693,24.98495332,3.7251977099999998,27.93800458,-0.27047224128216235,-0.11171415676634161
500,4,1.5,zigzag,HT1,2.76564307,28.437640580000004,3.10955021,30.51537312,-0.11720490574387919,-0.07051695317935926
500,4,1.5,zigzag,HT2,3.3809418699999996,29.05722433,3.55358019,29.46642761,-0.04980126907412158,-0.013984429720585952
500,4,2.0,random,HM,0.8615925,105.5478319,0.85161564,106.37255292,0.011647122788455177,-0.007783349244094842
500,4,2.0,random,HT1,1.4982877199999998,187.69953873999998,1.5078576000000001,188.77190029000002,-0.006366899340817913,-0.005696923267522296
500,4,2.0,random,HT2,1.23757362,155.13951985,1.2396864,155.32456475,-0.0017057398054400475,-0.0011920536454365993
500,4,2.0,scurve,HM,1.51419814,10.891356530000001,1.50708693,11.49179465,0.004707416193528201,-0.05366377624313975
500,4,2.0,scurve,HT1,1.43624897,11.687082069999999,1.8957895999999999,12.0400441,-0.27760059417578997,-0.029753967405794994
500,4,2.0,scurve,HT2,1.7549380700000001,11.88330778,1.9024133900000002,12.02673753,-0.08068971686140866,-0.011997590853737626
500,4,2.0,sharp,HM,1.0727512799999999,2.21682245,1.017378,0.91981482,0.05299790865791907,0.8796577535335547
500,4,2.0,sharp,HT1,1.01470182,1.0716694900000001,1.20155682,1.63302724,-0.169023270027722,-0.42121779126083575
500,4,2.0,sharp,HT2,1.05418734,1.1191338899999999,1.0933944599999998,1.23540167,-0.036516864441275894,-0.09884108242099005
500,4,2.0,zigzag,HM,1.6098142999999998,24.183922029999998,1.7828487100000001,26.483490630000002,-0.10209365317772427,-0.09083351031621442
500,4,2.0,zigzag,HT1,1.8215563000000001,27.49277569,2.1866980799999998,29.22520419,-0.1827014344577178,-0.061108226181626875
500,4,2.0,zigzag,HT2,1.92296034,27.686791969999998,2.05851258,27.982043509999997,-0.06811783108619819,-0.01060752594928918
500,4,2.5,random,HM,0.51906699,62.29932902,0.49933261,63.00861797,0.03876052317104255,-0.011320854619855967
500,4,2.5,random,HT1,1.32570691,168.39946409,1.33394038,169.34524192,-0.0061914196912794895,-0.005600563297064337
500,4,2.5,random,HT2,0.96554395,122.59400043,0.9667801199999999,122.79487568,-0.0012794646486363683,-0.001637199681204555
500,4,2.5,scurve,HM,1.45196494,10.913617899999998,0.89553892,11.139076030000002,0.48324736677817004,-0.02044793133520846
500,4,2.5,scurve,HT1,1.26010653,11.58710063,1.52205894,11.81309497,-0.18886771904256747,-0.019316194672028813
500,4,2.5,scurve,HT2,1.17733298,11.54007988,1.2720390799999999,11.63490086,-0.07736949375611195,-0.008183092809271127
500,4,2.5,sharp,HM,0.6996849,2.4739921899999997,0.53137937,0.47341681999999996,0.2751538802491075,1.6536121694606938
500,4,2.5,sharp,HT1,0.798374,0.89130574,0.96049692,1.41243041,-0.18487361620353537,-0.4603796834029383
500,4,2.5,sharp,HT2,0.6820511100000001,0.7855708,0.71718941,0.9204317399999999,-0.05023537948177318,-0.15843225526643515
500,4,2.5,zigzag,HM,1.17732569,24.006681720000003,0.8892974800000001,25.930409880000003,0.2805689782500263,-0.0770842099983343
500,4,2.5,zigzag,HT1,1.44128253,27.01248246,1.7489684600000002,28.51864045,-0.19349279968047214,-0.054258851849961695
500,4,2.5,zigzag,HT2,1.25282501,27.07832559,1.3678886600000002,27.32147687,-0.08786741766182894,-0.00893947728754109
500,8,1.5,random,HM,0.89299043,55.25754406,0.88637733,56.02118756,0.007433123828791283,-0.01372509331585374
500,8,1.5,random,HT1,1.52453636,95.90768645,1.53456896,96.87047145000001,-0.00655919618315018,-0.00998861090299922
500,8,1.5,random,HT2,1.24884665,78.85905288,1.25232986,79.09112179,-0.0027852590473901396,-0.0029385099126946305
500,8,1.5,scurve,HM,1.4192822200000001,9.17976088,1.77353032,9.72461577,-0.22282082628056674,-0.05765922284955789
500,8,1.5,scurve,HT1,1.6044163800000002,9.74728474,1.74724367,9.95764774,-0.08527943624692506,-0.021352115001502137
500,8,1.5,scurve,HT2,1.6575301500000001,9.86083234,1.7402579599999999,9.990624709999999,-0.04870472215393696,-0.01307654336562557
500,8,1.5,sharp,HM,1.17109796,1.7866092599999999,0.95674345,1.26125729,0.20216173690573228,0.3482104826522311
500,8,1.5,sharp,HT1,0.71449089,0.95708767,0.90880164,1.14931242,-0.24055660542903307,-0.18302415044174894
500,8,1.5,sharp,HT2,0.87000573,1.16908455,0.91129086,1.20623678,-0.04636232398994317,-0.03128440737601206
500,8,1.5,zigzag,HM,1.6052517800000001,11.63414794,2.11973271,12.84286639,-0.27800938399351266,-0.09884395085980574
500,8,1.5,zigzag,HT1,1.52443731,12.98319553,1.83650968,14.00456148,-0.18624149223800548,-0.07572722681905711
500,8,1.5,zigzag,HT2,1.8986938,13.297143530000001,1.9659572,13.63462501,-0.03481307532665605,-0.025063273922086647
500,8,2.0,random,HM,0.56865483,34.25774,0.55302885,34.94821824,0.027863454252043632,-0.019954962543931556
500,8,2.0,random,HT1,1.3249844400000002,83.30425715,1.3387194299999998,84.19184256,-0.010312791812206243,-0.010598380735316769
500,8,2.0,random,HT2,0.9792763800000001,61.75516373000001,0.9822319500000001,61.973732819999995,-0.003013570925571762,-0.0035330359107525367
500,8,2.0,scurve,HM,0.82906283,8.90067762,0.86607144,9.09384897,-0.043671457014367164,-0.02147083669304683
500,8,2.0,scurve,HT1,1.00932318,9.35392849,1.21896927,9.58356968,-0.18872565358220095,-0.024253726115353234
500,8,2.0,scurve,HT2,0.86537215,9.27677066,0.97985214,9.4160822,-0.12424203710759449,-0.01490560272978033
500,8,2.0,sharp,HM,0.66524367,1.09550441,0.5383830900000001,0.67873615,0.2115830246305916,0.4787377187031048
500,8,2.0,sharp,HT1,0.52153113,0.70366538,0.6850397100000001,0.8972968400000001,-0.2727078415329304,-0.24308380196042267
500,8,2.0,sharp,HT2,0.55041231,0.74232845,0.58737345,0.78699825,-0.06499316663881187,-0.058434224569790506
500,8,2.0,zigzag,HM,0.91262381,10.97121948,1.03601776,12.12522692,-0.12681580708520276,-0.10001271859575803
500,8,2.0,zigzag,HT1,1.0189478,12.572414449999998,1.30337789,13.38044205,-0.2461887452099601,-0.062289007763800544
500,8,2.0,zigzag,HT2,1.09410152,12.629033790000001,1.15436652,12.87775608,-0.05361822920859202,-0.01950305585890431
500,8,2.5,random,HM,0.33252946,18.91936887,0.30653642000000003,19.48815544,0.08139188390909163,-0.02962066244121553
500,8,2.5,random,HT1,1.1570917299999999,73.77937526,1.1702357399999999,74.59658039,-0.011295487997013368,-0.011015442356642266
500,8,2.5,random,HT2,0.75689668,48.49497773,0.7596017,48.66664855,-0.003567458962726036,-0.0035337201570830017
500,8,2.5,scurve,HM,0.72264712,8.81488559,0.5285548800000001,8.87995007,0.31277438457635903,-0.007354097487963764
500,8,2.5,scurve,HT1,0.86883909,9.28325926,0.98397418,9.40680846,-0.12444171560914967,-0.01322103285033994
500,8,2.5,scurve,HT2,0.58267021,9.073045070000001,0.65418171,9.16241443,-0.11576380813781144,-0.009801790353897402
500,8,2.5,sharp,HM,0.66348001,1.89852367,0.29151874,0.34520471,0.8223944333210691,1.7046942439514376
500,8,2.5,sharp,HT1,0.40993035,0.5541886,0.56042023,0.7511112799999999,-0.3126996458074746,-0.3040487545267939
500,8,2.5,sharp,HT2,0.3623278,0.49105087,0.39688543000000004,0.54169207,-0.091098322669249,-0.09814997614167957
500,8,2.5,zigzag,HM,0.66544031,10.83961664,0.55066198,11.83595786,0.18932778737095832,-0.08793454413471194
500,8,2.5,zigzag,HT1,0.80163997,12.38361547,1.07030089,13.06571262,-0.2890355016705977,-0.053617175870963964
500,8,2.5,zigzag,HT2,0.73914608,12.342544169999998,0.7931266100000001,12.54574113,-0.0704872944674223,-0.016329085957582725
500,12,1.5,random,HM,0.7050275899999999,29.17879644,0.69687727,29.81309646,0.011627624756015878,-0.02150547930739395
500,12,1.5,random,HT1,1.38777747,58.93995744,1.40398498,59.776193469999996,-0.011611082516876852,-0.014088223965357046
500,12,1.5,random,HT2,1.07974218,46.12812578,1.08416414,46.336987799999996,-0.004087021803488626,-0.0045176470808875125
500,12,1.5,scurve,HM,1.10779367,7.4298375199999995,1.2491599599999998,7.82515236,-0.12010094082674638,-0.0518392167749091
500,12,1.5,scurve,HT1,1.20058482,7.88381621,1.24455587,8.018429099999999,-0.035969947271851106,-0.016930452626806675
500,12,1.5,scurve,HT2,1.20067689,7.947405079999999,1.25852267,8.05484052,-0.047053076175684445,-0.013427747197178699
500,12,1.5,sharp,HM,0.9257344399999999,1.4724375699999999,0.6418967600000001,1.02017132,0.3661599308691427,0.3669486643846228
500,12,1.5,sharp,HT1,0.47250817,0.7449139300000001,0.64040937,0.87314655,-0.30405257470624464,-0.1588347296628265
500,12,1.5,sharp,HT2,0.5831347800000001,0.92572854,0.62419775,0.95590042,-0.06804888205113156,-0.03207270612551916
500,12,1.5,zigzag,HM,1.09537273,8.01428772,1.42315168,8.85908177,-0.2617792070928043,-0.10021720780802963
500,12,1.5,zigzag,HT1,1.02110113,8.95524082,1.2757394100000001,9.67840341,-0.222644355699644,-0.0776580233113564
500,12,1.5,zigzag,HT2,1.3011355599999999,9.174957319999999,1.3554388499999999,9.42802762,-0.04088788556039696,-0.02720917248238554
500,12,2.0,random,HM,0.43598334,17.47744754,0.4195568,17.99019729,0.038405115583332775,-0.028915676724399587
500,12,2.0,random,HT1,1.19738742,50.85588304,1.217233,51.61589805,-0.016438216719009247,-0.014833916973606795
500,12,2.0,random,HT2,0.8357717,35.66965229,0.8403040199999999,35.84908623,-0.005408265262947257,-0.005017826662049151
500,12,2.0,scurve,HM,0.5822191800000001,7.21440007,0.59208268,7.32548476,-0.01679931251993847,-0.015280293165499411
500,12,2.0,scurve,HT1,0.7030390400000001,7.53985322,0.83465983,7.71009512,-0.1716118289268589,-0.02232780973663717
500,12,2.0,scurve,HT2,0.6041840700000001,7.46902261,0.68313317,7.578387749999999,-0.12281091544001943,-0.014536330592339802
500,12,2.0,sharp,HM,0.50525696,0.7118512699999999,0.36649576000000006,0.54664601,0.3210801791827503,0.2640675542910511
500,12,2.0,sharp,HT1,0.3464382,0.54047104,0.49663892,0.6652175200000001,-0.36015879519457034,-0.2076730292901098
500,12,2.0,sharp,HT2,0.37346862000000003,0.58003577,0.40907415999999996,0.61016819,-0.09106247492059474,-0.050644866422104175
500,12,2.0,zigzag,HM,0.62384459,7.5696876699999995,0.69431957,8.34659487,-0.107031047161788,-0.09770184800832332
500,12,2.0,zigzag,HT1,0.67997803,8.670660980000001,0.90413624,9.23520667,-0.2849195681767922,-0.06307796690632386
500,12,2.0,zigzag,HT2,0.7488376,8.7051334,0.79935884,8.88894682,-0.06528781875724499,-0.020895676937557655
500,12,2.5,random,HM,0.25310434,9.0454913,0.22847613,9.49482695,0.10237007379408432,-0.048480684041880884
500,12,2.5,random,HT1,1.0354210000000001,43.94003478,1.05425488,44.65259823,-0.018026135220312482,-0.016086638180847823
500,12,2.5,random,HT2,0.64086934,27.248129810000002,0.6447919,27.41417625,-0.006102030689354596,-0.0060753730569208155
500,12,2.5,scurve,HM,0.49805655000000004,7.13588378,0.36313167999999996,7.166407390000001,0.31594810148856384,-0.004268358961422714
500,12,2.5,scurve,HT1,0.60236112,7.48437801,0.66783471,7.5667328199999995,-0.10318357022842728,-0.010943462289954789
500,12,2.5,scurve,HT2,0.40087151,7.30241936,0.4499836,7.372281900000001,-0.11557018563610597,-0.009521565935027596
500,12,2.5,sharp,HM,0.49650891999999996,1.3813340500000002,0.21424426,0.28345608,0.8404846830970222,1.5837478235620237
500,12,2.5,sharp,HT1,0.27733325999999997,0.42512954000000003,0.42033234999999997,0.55532194,-0.41582582015092223,-0.2671540951594018
500,12,2.5,sharp,HT2,0.25254557,0.37737765,0.28711143,0.41130453,-0.12827869056752983,-0.08608747883909733
500,12,2.5,zigzag,HM,0.45475261000000006,7.451655970000001,0.37199559,8.15396487,0.20087155743485594,-0.09006801052908778
500,12,2.5,zigzag,HT1,0.53444666,8.53544047,0.7452726900000001,9.00607804,-0.33251824696857285,-0.05367272476273966
500,12,2.5,zigzag,HT2,0.50725656,8.50995375,0.55372599,8.65399303,-0.0876530504014878,-0.016784328606559405
1000,4,1.5,random,HM,1.27104565,156.3292606,1.26271599,157.23271869,0.006574959440653757,-0.005762564658828476
1000,4,1.5,random,HT1,1.70883386,213.08333943000002,1.70710585,214.34233705,0.0010117333993577807,-0.005891088581688986
1000,4,1.5,random,HT2,1.53370372,191.54527064,1.5343046200000001,191.8185309,-0.0003917199310375397,-0.0014255926364540477
1000,4,1.5,scurve,HM,1.7583227199999998,11.20135863,2.99438893,12.437263989999998,-0.5323798260435207,-0.10466204943223789
1000,4,1.5,scurve,HT1,2.33286423,12.22511475,2.6345407599999997,12.50740158,-0.12161208628463556,-0.022828173650640198
1000,4,1.5,scurve,HT2,3.11631034,12.7464345,3.17079254,12.85033793,-0.01733185057492334,-0.008118523612834154
1000,4,1.5,sharp,HM,1.8081223,2.07335702,1.8713009999999999,1.7652062899999998,-0.0343450074017662,0.16090148071251326
1000,4,1.5,sharp,HT1,1.39679674,1.3817275900000001,1.6335070600000001,1.9223902000000002,-0.1565477018632002,-0.3302347145964076
1000,4,1.5,sharp,HT2,1.6987952999999998,1.68028874,1.74951912,1.7685179299999998,-0.02942160880836316,-0.051176220452491684
1000,4,1.5,zigzag,HM,2.8470491499999997,25.09188932,3.73623726,27.92425403,-0.2717959528408066,-0.10695097200202572
1000,4,1.5,zigzag,HT1,2.77155512,28.41861091,3.1169950799999997,30.4964212,-0.11746084451597728,-0.07056509474857095
1000,4,1.5,zigzag,HT2,3.40082205,29.049370210000003,3.57417656,29.43857955,-0.04971763493820046,-0.013309240170833828
1000,4,2.0,random,HM,0.85808334,105.63429522,0.8485199400000001,106.4405738,0.01120764294521248,-0.007603753037250767
1000,4,2.0,random,HT1,1.5020358600000001,188.20232455000001,1.51183395,189.29041808999997,-0.00650202240745613,-0.005764860780259046
1000,4,2.0,random,HT2,1.23809481,155.27871335,1.24007547,155.47728631,-0.0015984861393315251,-0.0012779993772890237
1000,4,2.0,scurve,HM,1.51897573,10.90865692,1.51499093,11.47946686,0.0026267937244075193,-0.05100326218745992
1000,4,2.0,scurve,HT1,1.43417968,11.68464687,1.8975807,12.039083900000001,-0.2799867248389703,-0.0298826022076946
1000,4,2.0,scurve,HT2,1.75950287,11.884370200000001,1.90745644,12.028580280000002,-0.08073933881934019,-0.012061399816939074
1000,4,2.0,sharp,HM,1.07269143,2.1144146,1.03028751,0.93208475,0.04033294619047584,0.8191095242706121
1000,4,2.0,sharp,HT1,1.00824297,1.02409628,1.18763694,1.45720707,-0.16375638590283037,-0.35271109227613096
1000,4,2.0,sharp,HT2,1.04895243,1.06582277,1.08654072,1.1538621999999998,-0.03520701771739663,-0.07936769532487056
1000,4,2.0,zigzag,HM,1.60541758,24.09888618,1.7753299999999999,26.50290163,-0.10060242394288967,-0.09508859963860385
1000,4,2.0,zigzag,HT1,1.82221754,27.4797199,2.18513923,29.200302339999997,-0.18162535936282953,-0.06073078889556066
1000,4,2.0,zigzag,HT2,1.92095646,27.665984440000003,2.05680658,27.96864189,-0.06833135785766972,-0.01088029005290885
1000,4,2.5,random,HM,0.5169275799999999,61.289824630000005,0.49689202,62.03746681,0.0395300484172501,-0.01212466973593619
1000,4,2.5,random,HT1,1.3232633999999999,165.46395574,1.33160911,166.46798449000002,-0.006287109802177799,-0.006049624579178775
1000,4,2.5,random,HT2,0.96558266,120.97290094,0.9671827399999999,121.19013288000001,-0.001655741939036191,-0.001794097099312285
1000,4,2.5,scurve,HM,1.4522887,10.94655481,0.8890970699999999,11.1430564,0.4906895851676008,-0.01779178199307152
1000,4,2.5,scurve,HT1,1.25936825,11.58640562,1.52397788,11.809671849999999,-0.19071373638636524,-0.019086362492640365
1000,4,2.5,scurve,HT2,1.17209316,11.53597501,1.27242313,11.629843249999999,-0.08213188292304392,-0.008104074087685285
1000,4,2.5,sharp,HM,0.6979186799999999,2.47829334,0.52800413,0.46851190000000004,0.2789984860318581,1.6657639313376247
1000,4,2.5,sharp,HT1,0.7883601899999999,0.81946299,0.9471314700000001,1.22505981,-0.1834828320969771,-0.4020957107966356
1000,4,2.5,sharp,HT2,0.66810901,0.70785213,0.69887444,0.7962925900000001,-0.0450197492131191,-0.11773147773390975
1000,4,2.5,zigzag,HM,1.1849815,24.00238109,0.90696754,25.93597085,0.26737578047142035,-0.07747780356218353
1000,4,2.5,zigzag,HT1,1.4512447,27.015695580000003,1.76299797,28.51546896,-0.19459414996949373,-0.05402869567189623
1000,4,2.5,zigzag,HT2,1.2624193400000001,27.04747196,1.3762910800000001,27.2861104,-0.08636226681977704,-0.008784253279078481
1000,8,1.5,random,HM,0.88920897,55.12898387999999,0.88151438,55.881394719999996,0.008690954950925355,-0.0135558921879304
1000,8,1.5,random,HT1,1.52228604,95.74330002,1.5308413200000002,96.72538947999999,-0.005604287920723136,-0.010205275321007574
1000,8,1.5,random,HT2,1.24482212,78.76162652,1.24777151,78.98898986,-0.0023665240422595384,-0.0028825687360396796
1000,8,1.5,scurve,HM,1.4230132,9.202992590000001,1.76891519,9.71043487,-0.21758987644628977,-0.05367235440405833
1000,8,1.5,scurve,HT1,1.60647274,9.74821341,1.746575,9.956209770000001,-0.08361579650703452,-0.021112425770836187
1000,8,1.5,scurve,HT2,1.64969053,9.85348449,1.7417952600000002,9.99188318,-0.054328627204419964,-0.013947933444566955
1000,8,1.5,sharp,HM,1.17721925,1.7980490199999999,0.9517717600000001,1.26176581,0.21258511043907136,0.35419002292833185
1000,8,1.5,sharp,HT1,0.6967612599999999,0.9361765099999999,0.87722891,1.08587474,-0.23032514615920535,-0.14833711538318958
1000,8,1.5,sharp,HT2,0.85738618,1.15416296,0.89332554,1.17959312,-0.041062625381954015,-0.021794194168543217
1000,8,1.5,zigzag,HM,1.61108575,11.740387740000001,2.12039128,12.834890929999998,-0.27469230710433923,-0.08913247531777274
1000,8,1.5,zigzag,HT1,1.52169106,12.975732299999999,1.82506765,13.99274195,-0.1817947989221266,-0.07545789627432044
1000,8,1.5,zigzag,HT2,1.8935191599999999,13.281198340000001,1.9544710699999999,13.614945370000001,-0.031682517265664824,-0.024818737208436636
1000,8,2.0,random,HM,0.56679639,34.36564576,0.55223943,35.0153737,0.026018436471859877,-0.018729818010423734
1000,8,2.0,random,HT1,1.31929049,83.19058515,1.3342837399999998,84.06906131,-0.011300539013416084,-0.01050443733920072
1000,8,2.0,random,HT2,0.97874957,61.85978122,0.9820795,62.06383361,-0.0033964543387200214,-0.0032931991968596624
1000,8,2.0,scurve,HM,0.82639403,8.91155852,0.8565862599999999,9.101382469999999,-0.03588333121907364,-0.02107717750846197
1000,8,2.0,scurve,HT1,1.00529088,9.3483519,1.21310443,9.57558134,-0.18790578611998238,-0.024016187199984575
1000,8,2.0,scurve,HT2,0.8580497699999999,9.27047198,0.9734227900000001,9.40986635,-0.12615640510659706,-0.01492445746036017
1000,8,2.0,sharp,HM,0.6597080099999999,1.08654345,0.53572847,0.67373846,0.20816988114582874,0.47791479563132955
1000,8,2.0,sharp,HT1,0.5050552700000001,0.68409175,0.6498494300000001,0.82781938,-0.2520728210705345,-0.19070294443879904
1000,8,2.0,sharp,HT2,0.53447999,0.72235984,0.56493984,0.75046577,-0.05542495469371552,-0.03817063235185226
1000,8,2.0,zigzag,HM,0.90767411,10.97944318,1.03376328,12.118684530000001,-0.13007568820211177,-0.09872371503040518
1000,8,2.0,zigzag,HT1,1.01372911,12.56051379,1.29062421,13.35394692,-0.24149026548381644,-0.06125392353825376
1000,8,2.0,zigzag,HT2,1.08447611,12.6099259,1.1410080200000001,12.851803310000001,-0.0508150773196762,-0.0189998632327939
1000,8,2.5,random,HM,0.33078189,18.62930807,0.30607849000000004,19.21524826,0.07761764325176662,-0.030968100757457474
1000,8,2.5,random,HT1,1.15415242,73.17514914,1.16771061,74.01329847,-0.011678849209303416,-0.011388915408837555
1000,8,2.5,random,HT2,0.7561675999999999,47.968709,0.75901285,48.15501888,-0.003755662692656938,-0.00387646458195484
1000,8,2.5,scurve,HM,0.72393262,8.79684158,0.52425316,8.85148532,0.3227236243340143,-0.0061925320094307285
1000,8,2.5,scurve,HT1,0.86229698,9.2802158,0.97614454,9.39880696,-0.12401093401976288,-0.012697961234028539
1000,8,2.5,scurve,HT2,0.56413788,9.05938003,0.64154447,9.15170426,-0.1285798138491196,-0.010139431513404799
1000,8,2.5,sharp,HM,0.6642282199999999,1.90146448,0.28962662,0.342032,0.8300332190660504,1.7154753472674342
1000,8,2.5,sharp,HT1,0.39582811,0.53905951,0.52533833,0.68086636,-0.28306244176165346,-0.23354007309171285
1000,8,2.5,sharp,HT2,0.35053778999999996,0.47383293000000004,0.37645060999999996,0.50288187,-0.07131833862945892,-0.05950050041424134
1000,8,2.5,zigzag,HM,0.65943315,10.92478848,0.54802629,11.8428015,0.1850573420995861,-0.08068583494722556
1000,8,2.5,zigzag,HT1,0.79559566,12.3651698,1.05582242,13.04070208,-0.28298419528403185,-0.0531917623519285
1000,8,2.5,zigzag,HT2,0.7316449,12.33182324,0.7818224100000001,12.52794272,-0.06633233060002452,-0.015778390599903665
1000,12,1.5,random,HM,0.70342557,29.003843579999998,0.6954889,29.59025819,0.011347019888767053,-0.020016833511448725
1000,12,1.5,random,HT1,1.3863167,58.35878383,1.40285794,59.2067648,-0.0118611675947789,-0.014425921296557282
1000,12,1.5,random,HT2,1.07498939,45.54547831,1.07942549,45.75012989,-0.004118154131378826,-0.0044832807803778
1000,12,1.5,scurve,HM,1.10730002,7.4471704,1.2501438,7.81981415,-0.12133394691373857,-0.04882664012609523
1000,12,1.5,scurve,HT1,1.19859065,7.88107246,1.2423381999999998,8.01440286,-0.035848840937185864,-0.016776286884875133
1000,12,1.5,scurve,HT2,1.19842297,7.9442568200000006,1.2548596,8.04936115,-0.046017192995498106,-0.013143473010915221
1000,12,1.5,sharp,HM,0.93490884,1.49384884,0.63900671,1.01837086,0.38053407210443585,0.3831517492059714
1000,12,1.5,sharp,HT1,0.45467348,0.73233462,0.60137196,0.8394440299999999,-0.27963410996447524,-0.13650226300148488
1000,12,1.5,sharp,HT2,0.56704323,0.91709247,0.60138683,0.94234831,-0.05880282720446733,-0.027166655205019246
1000,12,1.5,zigzag,HM,1.09529996,8.08762686,1.4210065,8.8525943,-0.2603371615201042,-0.09037521166619564
1000,12,1.5,zigzag,HT1,1.01607932,8.95294518,1.25646061,9.66428945,-0.21234731154978304,-0.07645504356378054
1000,12,1.5,zigzag,HT2,1.2945037400000001,9.16942952,1.34325545,9.41595953,-0.03696869859054787,-0.026530999171619576
1000,12,2.0,random,HM,0.42940232,17.27772289,0.4118173,17.78366632,0.041814483921771985,-0.028862436059438383
1000,12,2.0,random,HT1,1.18998924,50.83698345,1.20899658,51.603370860000005,-0.01584647777878343,-0.014962886722774089
1000,12,2.0,random,HT2,0.82844128,35.593532880000005,0.83278009,35.771285750000004,-0.005223650434879478,-0.004981536869309942
1000,12,2.0,scurve,HM,0.58063415,7.22951397,0.5895882499999999,7.30918166,-0.015303543586831975,-0.010959509633979877
1000,12,2.0,scurve,HT1,0.70024064,7.53612811,0.83051061,7.7047995700000005,-0.1706166570121113,-0.02213491859097507
1000,12,2.0,scurve,HT2,0.59697538,7.46131541,0.67751162,7.5721033,-0.1265508308870461,-0.014739148530762336
1000,12,2.0,sharp,HM,0.5044659,0.69668238,0.36826962,0.54677778,0.31468491288845163,0.2422871434663363
1000,12,2.0,sharp,HT1,0.32976388,0.52944589,0.45232859,0.62570161,-0.31603200153891736,-0.1670426270454708
1000,12,2.0,sharp,HT2,0.35470466,0.56848194,0.38308432000000003,0.59133835,-0.07696962205143087,-0.03941881294223451
1000,12,2.0,zigzag,HM,0.61933788,7.54642017,0.69426926,8.3465023,-0.1142088960640557,-0.10076926373031565
1000,12,2.0,zigzag,HT1,0.6757680899999999,8.66118981,0.88001861,9.20322361,-0.26409309992240293,-0.06070171048125346
1000,12,2.0,zigzag,HT2,0.74035649,8.691283929999999,0.78467168,8.86794126,-0.05813357481615957,-0.02012199156632717
1000,12,2.5,random,HM,0.24917559999999997,8.94531886,0.22439639,9.41062778,0.10474378262173324,-0.050709302450529826
1000,12,2.5,random,HT1,1.03255644,43.642800189999996,1.0503155800000001,44.3730356,-0.017052963596249325,-0.01659365406666646
1000,12,2.5,random,HT2,0.63233234,26.85334871,0.63608909,27.01648943,-0.005923521782133725,-0.006056866861903005
1000,12,2.5,scurve,HM,0.49625934,7.126312349999999,0.35719178999999995,7.18021989,0.3288257885672826,-0.007536109271775958
1000,12,2.5,scurve,HT1,0.60048319,7.482350390000001,0.66194957,7.559624149999999,-0.09745472699823086,-0.010274507456485952
1000,12,2.5,scurve,HT2,0.39340392,7.2967724,0.44506444,7.367648480000001,-0.12338221035306907,-0.009666475406284411
1000,12,2.5,sharp,HM,0.49549264,1.37863497,0.21196072999999999,0.28067876999999997,0.8491514783119003,1.5916382882836193
1000,12,2.5,sharp,HT1,0.25765404000000003,0.41236122999999997,0.37278588,0.51029563,-0.36938645172005946,-0.21309048738894124
1000,12,2.5,sharp,HT2,0.23380888,0.36533935,0.26034481,0.38857135,-0.1075029152097277,-0.061650160346485565
1000,12,2.5,zigzag,HM,0.45006411999999996,7.5146565899999995,0.36957794,8.15532316,0.1970284096636228,-0.08181553695637282
1000,12,2.5,zigzag,HT1,0.527351,8.52369794,0.72259889,8.98365108,-0.31498792159814454,-0.0525561015541674
1000,12,2.5,zigzag,HT2,0.49906647,8.49364213,0.53977267,8.63336287,-0.07840877614609935,-0.016316202356795616
