pop,n,step_ratio,pattern,threshold_range,gain_scheme,R_latent,R_abs_latent,R_clamped,R_abs_clamped,R_log_ratio,R_abs_log_ratio
50,12,2.5,scurve,HT1,Global,0.55453544,7.47219695,0.29152483,7.23416356,0.6430055359177285,0.03237431581186413
50,12,2.5,scurve,HT2,Agent,0.3877917,7.31716067,0.19516556999999998,7.154130609999999,0.6866200645696426,0.022532468524351108
50,12,2.5,scurve,HT2,Global,0.40940184,7.3277887,0.23283843,7.17529677,0.564352388046003,0.02102966988632874
50,12,2.5,sharp,HM,Agent,0.19777725000000002,0.79402113,0.311012,0.63469849,-0.4526900992368222,0.22396000575085512
50,12,2.5,sharp,HM,Global,0.220941,0.78359352,0.29592725000000003,0.52970691,-0.2922179495393365,0.3915665629256517
50,12,2.5,sharp,HT1,Agent,0.5530315,1.1566755899999999,0.55356375,1.19932833,-0.000961959742812711,-0.03621165513113357
50,12,2.5,sharp,HT1,Global,0.47419200000000006,0.84315589,0.54448325,0.9615980999999999,-0.1382248767624962,-0.13144472410529756
50,12,2.5,sharp,HT2,Agent,0.3937145,0.84582481,0.26406425,0.87996145,0.3994335825966736,-0.03956584191065305
50,12,2.5,sharp,HT2,Global,0.35056350000000003,0.6286102100000001,0.28324425000000003,0.66877681,0.21323226020907055,-0.06193902045118559
50,12,2.5,zigzag,HM,Agent,0.27178078,8.02178895,0.28148620999999996,8.12732219,-0.035087673356617666,-0.013070037279222863
50,12,2.5,zigzag,HM,Global,0.30592421000000003,8.031820549999999,0.31834152,8.05819861,-0.03978737722329723,-0.003278813203314522
50,12,2.5,zigzag,HT1,Agent,0.40959401999999995,8.3125076,0.30164941,8.21868715,0.3059010250336558,0.011350838066759409
50,12,2.5,zigzag,HT1,Global,0.45692328000000004,8.403919960000001,0.35575346,8.29144262,0.25027753648570294,0.013474285593263548
50,12,2.5,zigzag,HT2,Agent,0.34733353,8.265590170000001,0.2393215,8.207006250000001,0.372477663603014,0.007112924460013127
50,12,2.5,zigzag,HT2,Global,0.38884794,8.3263258,0.29179077,8.24426433,0.28715136312017236,0.009904552609017993
100,4,1.5,random,HM,Agent,1.1329834300000001,142.2311752,1.22842606,153.56530091000002,-0.08087936689833504,-0.07667216143808306
100,4,1.5,random,HM,Global,1.17893143,147.68898425,1.2258531499999998,153.29878236000002,-0.03902859016149478,-0.03728023815593328
100,4,1.5,random,HT1,Agent,1.63437563,202.08277502,1.7484521499999999,212.68554278,-0.06747005709331798,-0.05113735909928657
100,4,1.5,random,HT1,Global,1.7139642499999999,211.37123653999998,1.7655593200000002,216.06660277999998,-0.029658573053598737,-0.02197070395867304
100,4,1.5,random,HT2,Agent,1.44014902,179.42219612,1.55014902,191.92142403999998,-0.0736044739005973,-0.06734437230732448
100,4,1.5,random,HT2,Global,1.53458012,189.96845308,1.56752952,193.34455717,-0.021244019721811194,-0.017615845560993375
100,4,1.5,scurve,HM,Agent,2.24955194,11.947051469999998,1.49635818,11.60880807,0.4076967825796387,0.02872038266353704
100,4,1.5,scurve,HM,Global,2.31797726,11.96644566,1.74377328,11.63763553,0.2846436176521937,0.027862249624456555
100,4,1.5,scurve,HT1,Agent,2.07293904,12.08410349,0.9719354,11.4872701,0.7574333639999111,0.050651353281029474
100,4,1.5,scurve,HT1,Global,2.14341447,12.12573864,1.04982321,11.53118594,0.7137783256655961,0.05027516784434464
100,4,1.5,scurve,HT2,Agent,2.7900067,12.56952984,1.7572988799999998,12.020269229999998,0.4622660943869984,0.04468129120263038
100,4,1.5,scurve,HT2,Global,2.82448474,12.589081,1.8080436599999998,12.039369939999998,0.4460805451339294,0.04464774300540132
100,4,1.5,sharp,HM,Agent,1.37668144,1.22504684,1.52580816,1.9493243999999998,-0.1028483611917285,-0.4645037710051499
100,4,1.5,sharp,HM,Global,1.5234223,1.35087278,1.62530116,2.13692579,-0.06473381068267245,-0.4586173622217343
100,4,1.5,sharp,HT1,Agent,1.03930176,1.09887429,0.70497446,0.7870843200000001,0.38814280683475266,0.3337061783356455
100,4,1.5,sharp,HT1,Global,1.24480708,1.3724246500000001,1.02616652,1.15103494,0.19315052831222587,0.1759175075856533
100,4,1.5,sharp,HT2,Agent,1.32035323,1.3549610200000002,1.01808416,1.15492387,0.259976712668145,0.15973825800873734
100,4,1.5,sharp,HT2,Global,1.5097787299999998,1.56544937,1.21123274,1.26438844,0.22032446928617272,0.21358436151509744
100,4,1.5,zigzag,HM,Agent,2.85378133,27.11947301,2.50690396,27.727005570000003,0.12959638763179984,-0.022154837483560164
100,4,1.5,zigzag,HM,Global,3.06005907,27.19405488,2.77812584,27.862934489999997,0.0966576776172483,-0.02429891384477855
100,4,1.5,zigzag,HT1,Agent,2.3806976,27.2418219,1.48168402,26.63354703,0.4742142617137901,0.022581774578139893
100,4,1.5,zigzag,HT1,Global,2.53202623,27.51872738,1.75745959,26.76965514,0.3651505120772376,0.027597793418263062
100,4,1.5,zigzag,HT2,Agent,3.0283781299999997,28.03799165,2.30826552,27.15047961,0.2715308202293181,0.03216572371889787
100,4,1.5,zigzag,HT2,Global,3.1074191,28.186069240000002,2.47007516,27.123202889999998,0.22954393094789838,0.03843830054243195
100,4,2.0,random,HM,Agent,0.7216277999999999,88.0040597,0.7878864,98.32740088,-0.0878444235237109,-0.11091978944922226
100,4,2.0,random,HM,Global,0.7632806999999999,94.84736672999999,0.7941603,99.40454729000001,-0.03965947650121186,-0.046928926471869185
100,4,2.0,random,HT1,Agent,1.3914051,174.09174857,1.5269837999999998,188.26791936,-0.09298031726919885,-0.07828360043529199
100,4,2.0,random,HT1,Global,1.4847138000000002,185.74300352999998,1.5519387,192.22790432000002,-0.04428289715065443,-0.03431765293300146
100,4,2.0,random,HT2,Agent,1.1202891,140.93337895000002,1.2789105,158.75713665,-0.13242176660558094,-0.11908830303451616
100,4,2.0,random,HT2,Global,1.2262209,154.18749742,1.2748686,158.9080581,-0.038906113746930995,-0.03015640646857846
100,4,2.0,scurve,HM,Agent,1.11437001,11.26011816,1.10116706,11.29082243,0.011918650762373612,-0.0027231049499605547
100,4,2.0,scurve,HM,Global,1.20352557,11.30018033,1.18973528,11.30613053,0.011524395784645302,-0.0005264193856537069
100,4,2.0,scurve,HT1,Agent,1.17719646,11.50994821,0.38822812,11.060921659999998,1.1092979042195332,0.03979339780530305
100,4,2.0,scurve,HT1,Global,1.2491976200000001,11.55784133,0.4645776,11.10977501,0.9891281145307724,0.03953875732632517
100,4,2.0,scurve,HT2,Agent,1.2708922599999999,11.58462231,0.45391266,11.150445640000001,1.0295696990176235,0.03819909089239819
100,4,2.0,scurve,HT2,Global,1.32426323,11.6168993,0.5223481799999999,11.18427146,0.9302771539118313,0.03795241679144816
100,4,2.0,sharp,HM,Agent,0.6832329,0.8192538500000001,0.7772262000000001,1.00141488,-0.12889563063903758,-0.20077517199448838
100,4,2.0,sharp,HM,Global,0.7860261,0.78471341,0.8116551,0.9302108,-0.03208549824892771,-0.17009265880805097
100,4,2.0,sharp,HT1,Agent,0.7704114,1.13586287,0.6515774999999999,1.86876667,0.16752831213725983,-0.4978860785340241
100,4,2.0,sharp,HT1,Global,0.8998512,0.9251815000000001,0.7737489,0.87853081,0.15098201397193894,0.051738956324588345
100,4,2.0,sharp,HT2,Agent,0.7517712,0.81236418,0.5340222,0.73365628,0.3419946112058826,0.10190810159679925
100,4,2.0,sharp,HT2,Global,0.9195057,0.9326702,0.7606062,0.7838994499999999,0.18972049612605857,0.17377089539611534
100,4,2.0,zigzag,HM,Agent,1.22953519,26.06650102,1.2718311,26.423733579999997,-0.03382146942728173,-0.01361160140539624
100,4,2.0,zigzag,HM,Global,1.36578231,26.08692602,1.3270589799999999,26.349012870000003,0.028762184863559928,-0.009996541993575287
100,4,2.0,zigzag,HT1,Agent,1.3703432,26.47108925,0.75845727,26.080356579999997,0.5915300360681858,0.014870756240257944
100,4,2.0,zigzag,HT1,Global,1.5566110699999998,26.720417859999998,1.02769744,26.29797263,0.41519026252499797,0.01593613711858982
100,4,2.0,zigzag,HT2,Agent,1.4231418,26.50995313,0.84422922,26.20675994,0.5221981963544882,0.011502861822773807
100,4,2.0,zigzag,HT2,Global,1.5719909699999999,26.6798865,1.0868699499999999,26.29311976,0.36904098994856727,0.014602668040207576
100,4,2.5,random,HM,Agent,0.44601649000000004,41.38002822000001,0.47189747,51.095678649999996,-0.05640581298186207,-0.2109015728083723
100,4,2.5,random,HM,Global,0.45606465,49.54369334,0.47570441,53.283589750000004,-0.042162098163066104,-0.07277342518321601
100,4,2.5,random,HT1,Agent,1.2064792500000001,151.88104006,1.35813799,167.32652876,-0.11840822921299969,-0.0968495821695118
100,4,2.5,random,HT1,Global,1.31398654,165.52227944999998,1.3863034099999998,172.65934434,-0.05357511086545626,-0.042214740604839936
100,4,2.5,random,HT2,Agent,0.84048721,106.2027768,1.02302399,126.50036121,-0.19653648071182125,-0.17489490821984824
100,4,2.5,random,HT2,Global,0.9569614,121.1278432,1.0025261399999998,125.44696727,-0.04651517739251375,-0.03503655450268305
100,4,2.5,scurve,HM,Agent,0.79722212,11.09504857,1.04082196,11.224461369999998,-0.2666326910616102,-0.011596513599209725
100,4,2.5,scurve,HM,Global,0.87737707,11.10766356,0.99020981,11.142971110000001,-0.1209799956094792,-0.0031736244972901963
100,4,2.5,scurve,HT1,Agent,1.12042899,11.439807120000001,0.55853557,11.07304402,0.6961486128063804,0.03258543752584433
100,4,2.5,scurve,HT1,Global,1.16191059,11.479063100000001,0.60810999,11.11258417,0.6474652193187316,0.03244660089821966
100,4,2.5,scurve,HT2,Agent,0.98234734,11.376274650000001,0.40154505999999995,11.02946624,0.8946251963056482,0.030959575266553283
100,4,2.5,scurve,HT2,Global,1.0146805700000001,11.401694950000001,0.44947676999999997,11.057241730000001,0.8142449596527119,0.030676450683208675
100,4,2.5,sharp,HM,Agent,0.30340143,1.25469575,0.40181341000000004,1.27899087,-0.28093104648408757,-0.019178271267968065
100,4,2.5,sharp,HM,Global,0.37717771999999994,1.04202093,0.41537036,1.0554473500000001,-0.0964540737766864,-0.012802675987589407
100,4,2.5,sharp,HT1,Agent,0.7976716,2.55413152,0.82520562,3.5173769299999997,-0.033935607717565396,-0.32000326949924013
100,4,2.5,sharp,HT1,Global,0.75990654,1.19960435,0.8681291600000001,2.20430641,-0.1331450533994892,-0.6084211120336867
100,4,2.5,sharp,HT2,Agent,0.6051875,1.87165112,0.48001433,2.2864511899999997,0.23172236974877328,-0.20017992368571724
100,4,2.5,sharp,HT2,Global,0.62714037,1.03238699,0.57078015,1.34770545,0.09416628192994247,-0.2665298926333358
100,4,2.5,zigzag,HM,Agent,0.5790363,25.5683375,0.76429496,25.79368619,-0.2775886180495223,-0.0087749710699833
100,4,2.5,zigzag,HM,Global,0.6703772499999999,25.5786056,0.7335579400000001,25.654772899999998,-0.09006597197390967,-0.002973348951211673
100,4,2.5,zigzag,HT1,Agent,1.18254526,26.167407400000002,0.79494454,25.871973710000002,0.39715204326043213,0.011354357322063944
100,4,2.5,zigzag,HT1,Global,1.30426522,26.409251060000003,0.9881376500000001,26.07314288,0.2775731014704691,0.012808591602403762
100,4,2.5,zigzag,HT2,Agent,0.97809501,26.06172045,0.57950565,25.86839192,0.5234314000390193,0.007445754085317478
100,4,2.5,zigzag,HT2,Global,1.0788488,26.21170854,0.75607277,25.96052596,0.3555121975283567,0.009629049749507993
100,8,1.5,random,HM,Agent,0.7771849000000001,48.85062843,0.9116258399999999,56.99862835,-0.15955135413941363,-0.15425996062076222
100,8,1.5,random,HM,Global,0.8171361400000001,51.51532036,0.90494298,56.75034477,-0.1020662211851093,-0.09678248543642207
100,8,1.5,random,HT1,Agent,1.4351608999999999,89.76027582,1.61197601,98.22622860999999,-0.11618379347816386,-0.09013075885478417
100,8,1.5,random,HT1,Global,1.52105202,94.8359443,1.62119902,99.30506917999999,-0.06376379740559224,-0.04604812221121162
100,8,1.5,random,HT2,Agent,1.14955866,72.50428732,1.27723764,79.60256887,-0.10532155733937007,-0.09340066900530745
100,8,1.5,random,HT2,Global,1.2431251,78.1985205,1.28942317,80.39035078,-0.0365665122626644,-0.02764342587344365
100,8,1.5,scurve,HM,Agent,1.37499138,9.415419,1.06671791,9.25990622,0.2538609013993175,0.016654743393805405
100,8,1.5,scurve,HM,Global,1.4373465300000001,9.4387048,1.26500812,9.34132571,0.12772018511958394,0.010370586213801568
100,8,1.5,scurve,HT1,Agent,1.42703026,9.64873609,0.65585364,9.127380500000001,0.7774131682825578,0.05554818948489802
100,8,1.5,scurve,HT1,Global,1.47626149,9.67635806,0.74599468,9.17692828,0.6825496819047895,0.05299305840765365
100,8,1.5,scurve,HT2,Agent,1.49371159,9.74266005,1.07651736,9.47865959,0.3275328585319481,0.027471273307326596
100,8,1.5,scurve,HT2,Global,1.52261134,9.75821064,1.12642229,9.49917006,0.30138035271568786,0.026904614866375447
100,8,1.5,sharp,HM,Agent,0.72146164,0.89935182,0.85433892,1.08236627,-0.1690487670990991,-0.18523061028324525
100,8,1.5,sharp,HM,Global,0.79638466,0.9894864,0.92316846,1.18005296,-0.1477294210650933,-0.1761285771756491
100,8,1.5,sharp,HT1,Agent,0.5257341,0.7161596400000001,0.35441831,0.47019933999999997,0.39431768943289625,0.42074637055544833
100,8,1.5,sharp,HT1,Global,0.63815725,0.8761261399999999,0.51509043,0.69815932,0.2142422488472207,0.22706274713802274
100,8,1.5,sharp,HT2,Agent,0.66233754,0.90976636,0.52276789,0.6804291299999999,0.23663774456384956,0.2904641466365294
100,8,1.5,sharp,HT2,Global,0.7568141199999999,1.04352803,0.60643015,0.83402901,0.2215281223197319,0.22409440175375614
100,8,1.5,zigzag,HM,Agent,1.6060196,12.439319900000001,1.48964956,12.73118223,0.07521792202032035,-0.023191862458027155
100,8,1.5,zigzag,HM,Global,1.7267574300000001,12.49221878,1.6944083,12.753902539999999,0.018911737516674788,-0.020731353463475273
100,8,1.5,zigzag,HT1,Agent,1.2398228500000001,12.570363780000001,0.7882305599999999,12.278756040000001,0.45293314959537895,0.023471344603950825
100,8,1.5,zigzag,HT1,Global,1.3392296300000002,12.67887055,0.9239382,12.356830890000001,0.37120463835177064,0.025727853030081727
100,8,1.5,zigzag,HT2,Agent,1.59442738,12.77714265,1.2175894,12.540931700000002,0.2696416599361848,0.01866001344907912
100,8,1.5,zigzag,HT2,Global,1.66509411,12.8432077,1.2981511399999999,12.541928989999999,0.24894059217641742,0.023737737605681517
100,8,2.0,random,HM,Agent,0.46082115,27.23175546,0.5684076,35.50430224,-0.2098287602332635,-0.2652701065235988
100,8,2.0,random,HM,Global,0.4930152,30.43053282,0.56708085,35.54340639,-0.1399618809445804,-0.1553081913352012
100,8,2.0,random,HT1,Agent,1.23177045,77.87766804,1.4314654500000001,88.25097248,-0.15024618504350315,-0.12504547828960563
100,8,2.0,random,HT1,Global,1.32323955,83.63119553,1.4302014,88.72004416,-0.07773233901372195,-0.059069238028315964
100,8,2.0,random,HT2,Agent,0.88493865,56.06358008,1.0452401999999998,65.00884958,-0.16648367387414484,-0.148037002738578
100,8,2.0,random,HT2,Global,0.9848715,62.463115689999995,1.0336123499999998,64.65301926000001,-0.04830390567730432,-0.034458572175593234
100,8,2.0,scurve,HM,Agent,0.67186337,8.96460268,0.71447563,9.10196309,-0.06149388762179937,-0.01520632737693968
100,8,2.0,scurve,HM,Global,0.7357627600000001,9.00014331,0.76202321,9.06010514,-0.035069284729724516,-0.006640224301286353
100,8,2.0,scurve,HT1,Agent,0.8141559100000001,9.24482449,0.27258611,8.85607768,1.0941973191026555,0.042959913520789254
100,8,2.0,scurve,HT1,Global,0.8779669699999999,9.2833074,0.35394238,8.90915355,0.9084748418135197,0.04113864719454516
100,8,2.0,scurve,HT2,Agent,0.6368788200000001,9.11384854,0.31281999,8.89899231,0.7109514887174633,0.02385702758199916
100,8,2.0,scurve,HT2,Global,0.67847768,9.13707168,0.38197747,8.93594326,0.5744899548298592,0.022258236861825455
100,8,2.0,sharp,HM,Agent,0.40667505,0.58877229,0.51124125,0.75672011,-0.22882712869531452,-0.2509539447825358
100,8,2.0,sharp,HM,Global,0.45549929999999994,0.57753501,0.50824575,0.64642715,-0.1095709105208776,-0.11269144424621864
100,8,2.0,sharp,HT1,Agent,0.47354655,0.77834087,0.47569485,0.95933043,-0.004526358980654762,-0.20907100789587765
100,8,2.0,sharp,HT1,Global,0.47695529999999997,0.60161383,0.43076325,0.60351841,0.10186414056864633,-0.003160784389356434
100,8,2.0,sharp,HT2,Agent,0.39475125,0.5418632999999999,0.28053374999999997,0.45823436,0.34156178111146024,0.16763299931061182
100,8,2.0,sharp,HT2,Global,0.4715028,0.62169517,0.38090654999999995,0.51130803,0.21337097109887448,0.19547768519653533
100,8,2.0,zigzag,HM,Agent,0.71859652,11.911469239999999,0.7368860700000001,12.104261509999999,-0.025133262161655276,-0.01605584386759589
100,8,2.0,zigzag,HM,Global,0.7973876400000001,11.91467221,0.81104241,12.02094155,-0.016979411762115638,-0.008879658514548234
100,8,2.0,zigzag,HT1,Agent,0.71737492,12.19707716,0.40067239,11.981214379999999,0.5824544940600238,0.01785639115807891
100,8,2.0,zigzag,HT1,Global,0.8272039800000001,12.30518141,0.53458076,12.09136183,0.43656850162228056,0.017529127213011645
100,8,2.0,zigzag,HT2,Agent,0.73574204,12.194999809999999,0.43937998,12.035478009999999,0.5155149713804238,0.013167227319882005
100,8,2.0,zigzag,HT2,Global,0.82679277,12.26435899,0.56082001,12.083207999999999,0.38815406695846966,0.014880692828690298
100,8,2.5,random,HM,Agent,0.28927977,12.870399990000001,0.33647615000000003,17.164451,-0.151132987775231,-0.28791034233126506
100,8,2.5,random,HM,Global,0.29295311,14.688309019999998,0.33632298,18.14267983,-0.1380593861777283,-0.2112152916057398
100,8,2.5,random,HT1,Agent,1.05702977,67.16385815,1.27524922,78.49740468,-0.187678755067611,-0.15593028514007706
100,8,2.5,random,HT1,Global,1.15414781,73.40399959999999,1.2657733,78.75185699,-0.09232099495117363,-0.07032343365398215
100,8,2.5,random,HT2,Agent,0.6733320899999999,43.18483062999999,0.8470929700000001,52.768471129999995,-0.22957179731015015,-0.2004245839041924
100,8,2.5,random,HT2,Global,0.77385565,49.63413558,0.81914721,51.66015339,-0.056878453802199296,-0.0400079425284821
100,8,2.5,scurve,HM,Agent,0.48034372,8.83484306,0.58736548,9.00300953,-0.2011453186179361,-0.01885557148879524
100,8,2.5,scurve,HM,Global,0.5323298,8.8549475,0.59504538,8.94158905,-0.11137444946520245,-0.00973697711200394
100,8,2.5,scurve,HT1,Agent,0.71785192,9.19541471,0.32472236000000004,8.89050695,0.7932927679194224,0.03372088607806184
100,8,2.5,scurve,HT1,Global,0.76162798,9.22826935,0.37733717,8.93695041,0.7023190833598443,0.032077114683404344
100,8,2.5,scurve,HT2,Agent,0.50656768,9.02299616,0.23873448,8.83632266,0.7523059656519581,0.020905646018724945
100,8,2.5,scurve,HT2,Global,0.53180969,9.03973245,0.28715819,8.8676916,0.6162524511965466,0.019215063303133623
100,8,2.5,sharp,HM,Agent,0.22431861,0.78846858,0.33264947,0.7289718700000001,-0.39402188559839757,0.07845741363831345
100,8,2.5,sharp,HM,Global,0.2639617,0.62791694,0.33856565000000005,0.66431933,-0.24891400055342872,-0.05635505597238441
100,8,2.5,sharp,HT1,Agent,0.66067657,1.5417907800000001,0.73332796,1.7981330299999998,-0.10432860736006691,-0.15380433607485616
100,8,2.5,sharp,HT1,Global,0.50259841,0.9113101399999999,0.66867521,1.33516085,-0.28550699488719467,-0.3819237720661127
100,8,2.5,sharp,HT2,Agent,0.45218144000000005,1.11140029,0.30745871999999996,1.22003765,0.38574268088300073,-0.09326097612891535
100,8,2.5,sharp,HT2,Global,0.3917111,0.69832267,0.34010581,0.79097364,0.14126780320600393,-0.12458336842537558
100,8,2.5,zigzag,HM,Agent,0.34233883,11.64597066,0.41723453,11.79605943,-0.1978475081544248,-0.012805274997046806
100,8,2.5,zigzag,HM,Global,0.40127625,11.657086629999998,0.43606912999999997,11.689174009999999,-0.08315069296124136,-0.0027488256641398224
100,8,2.5,zigzag,HT1,Agent,0.61302489,12.04112928,0.41507232,11.87603192,0.3899527685922677,0.013805984830661996
100,8,2.5,zigzag,HT1,Global,0.68461729,12.15498379,0.50330149,11.98667377,0.3076706071619992,0.013943760621602195
100,8,2.5,zigzag,HT2,Agent,0.50601823,11.98031389,0.30423466,11.869523919999999,0.5087733847731863,0.009290693530315046
100,8,2.5,zigzag,HT2,Global,0.56429703,12.05226778,0.39098281,11.92061316,0.3669171669788102,0.010983739828559122
100,12,1.5,random,HM,Agent,0.61307694,26.311153370000003,0.77412956,32.67204477,-0.23324880783619575,-0.21652688047214771
100,12,1.5,random,HM,Global,0.6488690800000001,27.8873052,0.76457745,32.40615088,-0.16409235765945437,-0.1501766722300573
100,12,1.5,random,HT1,Agent,1.3022747899999998,55.04341548,1.5112722500000002,61.91137783,-0.14883927200464994,-0.11758172644859205
100,12,1.5,random,HT1,Global,1.39114617,58.6228097,1.5178616600000001,62.43976103,-0.08717455165589556,-0.06307840357133447
100,12,1.5,random,HT2,Agent,0.99396999,42.559423530000004,1.11633829,47.09629099,-0.11610220919368928,-0.1012929502993971
100,12,1.5,random,HT2,Global,1.08516244,46.34155559,1.13044743,47.70575736,-0.04088382003459755,-0.029013002486167446
100,12,1.5,scurve,HM,Agent,0.9891126,7.56512298,0.7973199599999999,7.46666922,0.21555212383165914,0.013099591395223717
100,12,1.5,scurve,HM,Global,1.0334901600000002,7.59577211,0.92239411,7.520440750000001,0.11372427461308829,0.009967044566940553
100,12,1.5,scurve,HT1,Agent,1.12370924,7.84315037,0.5254741700000001,7.38108383,0.7600892777938177,0.06072009829421047
100,12,1.5,scurve,HT1,Global,1.15535801,7.8596922099999995,0.6011561,7.42284392,0.6533109057072515,0.05718518526608729
100,12,1.5,scurve,HT2,Agent,1.14414407,7.889508439999999,0.8276331,7.66355829,0.3238421590868928,0.029057426656237353
100,12,1.5,scurve,HT2,Global,1.15624305,7.8952643799999995,0.86393172,7.679763349999999,0.2914375400943407,0.027674401281284646
100,12,1.5,sharp,HM,Agent,0.49781782,0.7259990999999999,0.57386361,0.7914255699999999,-0.14215756804283367,-0.08628706310544616
100,12,1.5,sharp,HM,Global,0.5477214,0.80044443,0.64228544,0.85958165,-0.15926605196055613,-0.07127870648820125
100,12,1.5,sharp,HT1,Agent,0.34815314,0.54906554,0.23739311999999999,0.35350889,0.3829249393166453,0.44030918154113
100,12,1.5,sharp,HT1,Global,0.42875380999999996,0.6731409100000001,0.33617216,0.52377092,0.24325947504475573,0.25090027049790287
100,12,1.5,sharp,HT2,Agent,0.43544052,0.71053994,0.34958951,0.53031,0.21959857070923375,0.2925634186751594
100,12,1.5,sharp,HT2,Global,0.49680877,0.8102107,0.39996042000000004,0.6498582399999999,0.21683959123041524,0.22054009050062928
100,12,1.5,zigzag,HM,Agent,1.10942516,8.59407347,1.0064363299999999,8.79649937,0.09742630202827897,-0.023281009173640295
100,12,1.5,zigzag,HM,Global,1.19045491,8.63183472,1.15029015,8.8179547,0.034321296485411795,-0.021332869289371063
100,12,1.5,zigzag,HT1,Agent,0.7959798499999999,8.6655017,0.54643819,8.4744897,0.37615267178884676,0.022289382023233998
100,12,1.5,zigzag,HT1,Global,0.8691199199999999,8.73652847,0.63452357,8.5357469,0.3146066796184671,0.023250047864196315
100,12,1.5,zigzag,HT2,Agent,1.0601820100000001,8.81372866,0.84417857,8.66880636,0.2278318318668975,0.01657947425740464
100,12,1.5,zigzag,HT2,Global,1.11405191,8.85788767,0.8983898100000001,8.672100440000001,0.21515495627374143,0.02119729749491734
100,12,2.0,random,HM,Agent,0.3499155,13.54086753,0.475424,19.82459889,-0.3065153406914809,-0.3812111977103373
100,12,2.0,random,HM,Global,0.3770664,15.312402030000001,0.47104630000000003,19.670523680000002,-0.2225350914109728,-0.2504581650871016
100,12,2.0,random,HT1,Agent,1.1042327,46.854004759999995,1.3471444,55.13417083,-0.1988363882407735,-0.1627331986922815
100,12,2.0,random,HT1,Global,1.1958663,50.66899473,1.3309786,54.88666851,-0.1070436011650887,-0.079956307045543
100,12,2.0,random,HT2,Agent,0.7523420000000001,32.2430766,0.9080285,38.059643099999995,-0.18808475797439664,-0.16585114339987042
100,12,2.0,random,HT2,Global,0.8451492,36.15004473,0.8933669999999999,37.602971440000005,-0.055484290875627715,-0.039404888984495984
100,12,2.0,scurve,HM,Agent,0.46156988,7.21554774,0.49841131,7.33003186,-0.07679219806703778,-0.01574175622604648
100,12,2.0,scurve,HM,Global,0.5049264499999999,7.24115417,0.52817835,7.2836965199999995,-0.04502123565701877,-0.005857887638332063
100,12,2.0,scurve,HT1,Agent,0.57322967,7.466914900000001,0.20548358,7.1456159,1.0259203285845906,0.04398290736920808
100,12,2.0,scurve,HT1,Global,0.62215961,7.49480494,0.26983264,7.18676285,0.8353947525791511,0.04196926500182977
100,12,2.0,scurve,HT2,Agent,0.45050689,7.3548903900000004,0.23323429,7.17711947,0.6583298862158604,0.02446733661472996
100,12,2.0,scurve,HT2,Global,0.48222512,7.37126029,0.2846399,7.20448576,0.5271861863602693,0.022884840049192452
100,12,2.0,sharp,HM,Agent,0.298454,0.43623596,0.4039138,0.5915482999999999,-0.30258567175383955,-0.30456004727178765
100,12,2.0,sharp,HM,Global,0.32382599999999995,0.45262593,0.38538290000000003,0.49892336,-0.17403105101041016,-0.09738647401673031
100,12,2.0,sharp,HT1,Agent,0.39024030000000004,0.5818631599999999,0.3928638,0.6345472,-0.006700283691274105,-0.08667637385917829
100,12,2.0,sharp,HT1,Global,0.3326409,0.46120102,0.3207751,0.44728561,0.03632327520772232,0.03063666089559658
100,12,2.0,sharp,HT2,Agent,0.274673,0.4146304,0.1947882,0.33097883000000006,0.3436684848029187,0.2253331053713547
100,12,2.0,sharp,HT2,Global,0.3150193,0.47846364999999996,0.2544162,0.39135216,0.21366239810616988,0.20097242185353933
100,12,2.0,zigzag,HM,Agent,0.49535229000000003,8.210156399999999,0.47117877999999996,8.33927131,0.050031609034735525,-0.015603866429754878
100,12,2.0,zigzag,HM,Global,0.55230974,8.22235248,0.5455158999999999,8.28516808,0.012377059675372747,-0.007610580034259278
100,12,2.0,zigzag,HT1,Agent,0.45534652000000003,8.40727028,0.27879943,8.27161739,0.49056607710384886,0.016266777966040178
100,12,2.0,zigzag,HT1,Global,0.53527083,8.49050518,0.36842906,8.34839421,0.37352466018623925,0.016879291308516998
100,12,2.0,zigzag,HT2,Agent,0.47335834,8.41184915,0.30645001,8.30620309,0.4347980489541139,0.012638729055572886
100,12,2.0,zigzag,HT2,Global,0.54099754,8.46477973,0.39022914999999997,8.34280047,0.3266806010231536,0.014515046206167672
100,12,2.5,random,HM,Agent,0.21912889,9.12099016,0.28329683,9.68052769,-0.25683512171391404,-0.05953804486407103
100,12,2.5,random,HM,Global,0.22088214999999997,8.128623189999999,0.28002099,10.04647816,-0.2372352632786522,-0.2118305813536927
100,12,2.5,random,HT1,Agent,0.95729788,40.6160255,1.2058821899999999,49.20072996,-0.23085207856025597,-0.19174575449727457
100,12,2.5,random,HT1,Global,1.05504885,44.827117099999995,1.18358474,48.947826379999995,-0.11496067941799136,-0.08794171437153914
100,12,2.5,random,HT2,Agent,0.56862629,24.33430414,0.73442284,30.588628210000003,-0.25586150452248085,-0.22874126491484545
100,12,2.5,random,HT2,Global,0.66135109,28.269957840000004,0.70435543,29.64834281,-0.06299825229741901,-0.04760655177398438
100,12,2.5,scurve,HM,Agent,0.32915588,7.14818245,0.40550919999999996,7.27573373,-0.20861212338757687,-0.017686542735578032
100,12,2.5,scurve,HM,Global,0.36379227000000003,7.1748340399999995,0.40859744,7.22406523,-0.11614739914790784,-0.006838214632808673
