pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,run_method_id,config_label,R,R_abs
100,4,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.61462013,24.219220489999998
100,4,2.5,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.52843741,66.33685837
100,4,2.5,scurve,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.97462992,11.21650525
100,4,2.5,sharp,SBTA,HM,clamped,,SBTA|SBTA_HM|clamped|,SBTA-HM,0.49074529,1.48402892
100,4,2.5,zigzag,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.91445138,25.956362979999998
100,8,1.5,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.90722649,57.350854829999996
100,8,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.42481286,9.192093589999999
100,8,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.80618656,1.07959729
100,8,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.54872778,13.05003913
100,8,2.0,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.57646395,36.855368750000004
100,8,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.82526528,8.90569801
100,8,2.0,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.5549067,0.76881747
100,8,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.91736772,11.002668960000001
100,8,2.5,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.34194761999999995,21.41927158
100,8,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.5486296,9.07963763
100,8,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.29749794,0.4614108
100,8,2.5,zigzag,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.55948089,11.86615248
100,12,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.7280842,31.48907004
100,12,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.10720526,7.4424031500000005
100,12,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.5741449,0.82296762
100,12,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.04954531,9.00503177
100,12,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.4454037,19.13625115
100,12,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.58396792,7.17036135
100,12,2.0,sharp,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.3790472,0.56005112
100,12,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.62378882,7.59696878
100,12,2.5,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.25912025,10.78367419
100,12,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.36985975,7.31344141
100,12,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.20514197,0.32133986
100,12,2.5,zigzag,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.38594661,8.16331293
500,4,1.5,random,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,1.26075231,157.0613701
500,4,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.7507363599999999,11.18076457
500,4,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.39594291,1.4188060100000002
500,4,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,2.76564307,28.437640580000004
500,4,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.85133082,106.44387188
500,4,2.0,scurve,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.43624897,11.687082069999999
500,4,2.0,sharp,SBTA,HM,clamped,,SBTA|SBTA_HM|clamped|,SBTA-HM,0.8846563199999999,1.06770174
500,4,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.6098142999999998,24.183922029999998
500,4,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.49652634,63.006289159999994
500,4,2.5,scurve,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.89553892,11.139076030000002
500,4,2.5,sharp,SBTA,HM,clamped,,SBTA|SBTA_HM|clamped|,SBTA-HM,0.43530298,1.3698423800000001
500,4,2.5,zigzag,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.8892974800000001,25.930409880000003
500,8,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.8847911,56.04675548
500,8,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.4192822200000001,9.17976088
500,8,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.71449089,0.95708767
500,8,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.52443731,12.98319553
500,8,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.54893166,34.94776525
500,8,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.82906283,8.90067762
500,8,2.0,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.51849222,0.7184266499999999
500,8,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.91262381,10.97121948
500,8,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.30031567,19.42994664
500,8,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.51614727,9.06962456
500,8,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.26067459,0.36415785
500,8,2.5,zigzag,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.54281082,12.00112214
500,12,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.6934728200000001,29.82928167
500,12,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.10779367,7.4298375199999995
500,12,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.47250817,0.7449139300000001
500,12,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.02110113,8.95524082
500,12,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.41433292,17.98002035
500,12,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.5822191800000001,7.21440007
500,12,2.0,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.34565372000000005,0.57897037
500,12,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.62384459,7.5696876699999995
500,12,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.22186898,9.4698986
500,12,2.5,scurve,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.3607307,7.31342177
500,12,2.5,sharp,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.17803007999999998,0.3004791
500,12,2.5,zigzag,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.37121687999999997,8.288106
1000,4,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,1.26205242,157.31498438
1000,4,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.7583227199999998,11.20135863
1000,4,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.39679674,1.3817275900000001
1000,4,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,2.77155512,28.41861091
1000,4,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.84737916,106.53178294
1000,4,2.0,scurve,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.43417968,11.68464687
1000,4,2.0,sharp,SBTA,HM,clamped,,SBTA|SBTA_HM|clamped|,SBTA-HM,0.8960683500000001,1.08929903
1000,4,2.0,zigzag,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.60541758,24.09888618
1000,4,2.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.49453167,62.0791082
1000,4,2.5,scurve,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.8890970699999999,11.1430564
1000,4,2.5,sharp,SBTA,HM,clamped,,SBTA|SBTA_HM|clamped|,SBTA-HM,0.42711327,1.37161014
1000,4,2.5,zigzag,SETA,HM,clamped,,SETA|SETA_HM|clamped|,SETA-HM-clamped,0.90696754,25.93597085
1000,8,1.5,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.8798288700000001,55.90338549
1000,8,1.5,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,1.4230132,9.202992590000001
1000,8,1.5,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.6967612599999999,0.9361765099999999
1000,8,1.5,zigzag,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,1.52169106,12.975732299999999
1000,8,2.0,random,CT,HM,clamped,,CT|CT_HM|clamped|,CT-HM,0.54832204,34.99492147
1000,8,2.0,scurve,SETA,HM,latent,,SETA|SETA_HM|latent|,SETA-HM-latent,0.82639403,8.91155852
1000,8,2.0,sharp,SETA,HT1,latent,,SETA|SETA_HT1|latent|,SETA-HT1-latent,0.5050552700000001,0.68409175
